Age,Cust_segment,Gender,Customer_status,Customer_year,Sale
56,High,M,Active,8,30887.64063
31,High,M,Active,16,31894.68066
64,Low,M,Active,9,54477.12109
48,Low,M,Active,17,52207.59
26,High,F,Active,6,15682.9
43,High,F,Active,4,48748.92
26,High,M,Active,7,80320.27148
30,High,F,Active,6,42950.88
22,High,F,Active,4,24421.25961
24,High,M,Active,11,14021.87996
31,High,F,Active,23,36724.38
34,High,M,Active,7,25756.58008
46,High,M,Active,9,42809.32813
38,High,F,Active,3,40862.33887
52,High,M,Inactive,21,27651.18048
44,High,F,Active,21,42650.54
24,High,M,Active,21,93612.25879
32,High,M,Active,20,52006.25078
22,High,M,Active,2,45686.38086
11,High,M,Active,6,30553.12953
16,High,F,Active,12,39156.43164
36,High,F,Active,4,79711.87
37,High,F,Active,11,97791.88
22,High,F,Active,3,74753.78
31,High,F,Active,14,19071.34094
14,High,F,Active,2,38380.59961
41,High,F,Active,3,84296.86914
51,High,F,Active,6,62827.45898
24,High,F,Active,12,21577.38086
22,High,F,Active,1,15113.86035
39,Low,F,Active,11,50416.05859
15,High,M,Active,8,85180.39844
31,High,F,Active,8,18935.53095
34,High,M,Active,9,20144.13092
49,Low,M,Inactive,20,12366.06055
23,High,M,Active,10,26598.5293
39,High,F,Active,10,51618.74023
23,High,F,Active,3,28072.9
46,Low,F,Active,6,34035.99103
53,Low,M,Active,20,33915.24991
34,High,M,Active,10,45957.16
25,High,F,Active,8,36301.42969
37,High,F,Active,20,110497.42
36,High,M,Active,6,20659.23
65,Low,F,Active,20,18885.92991
32,High,M,Active,4,36933.51
49,High,M,Active,20,41896.96806
38,Low,M,Active,21,92193.61719
40,Low,M,Active,22,17009.84001
18,High,F,Active,9,94182.55133
34,High,F,Active,19,58073.47119
17,High,F,Active,3,11793.0398
62,Low,M,Active,21,98611.32031
24,Low,F,Active,4,16306
34,High,M,Active,20,129309.2124
19,High,F,Active,4,83989.91
42,High,M,Active,22,50719.42969
28,High,M,Active,19,24046.96973
35,Low,M,Active,21,35537.79175
24,High,F,Active,16,25450.63965
47,High,F,Inactive,20,10647.98975
26,High,F,Active,4,44798.91016
19,Low,M,Active,6,11202.36035
28,Low,F,Active,18,70894.0813
33,Low,F,Active,11,63228.5
12,High,M,Active,8,65484.28906
37,High,F,Active,20,20416.84961
35,High,F,Active,7,25736.03906
57,High,M,Active,22,26573.16016
33,High,F,Active,10,29676.84961
26,Low,F,Active,16,39760.08984
26,High,F,Active,15,59902.37891
39,High,M,Active,11,83183.42188
48,High,F,Active,10,23573.96973
26,Low,M,Active,9,35834.79932
31,High,F,Active,9,112049.0913
57,High,F,Active,9,41948.26001
46,High,M,Active,20,70080.88281
37,High,F,Active,14,64712.97266
23,High,F,Active,6,78470.08984
52,High,M,Active,21,65499.65625
38,High,F,Active,7,51641.70122
46,Low,M,Active,21,46769.56078
31,High,M,Active,11,35061.57996
34,Low,F,Inactive,9,30177.29
34,High,F,Inactive,6,24818.07031
18,High,F,Active,2,32706.66992
35,High,F,Active,19,63840.64979
88,Low,F,Inactive,17,21995.09961
53,High,F,Active,20,53866.4082
59,High,F,Active,10,37715.22078
25,High,M,Active,1,17129.63965
54,Low,M,Active,5,49831.17969
56,High,M,Active,1,19414.40039
53,High,M,Active,18,108023.6991
47,Low,M,Active,,14536.84955
31,High,F,Active,10,39257.95984
59,High,M,Active,22,38776.20996
49,Low,M,Active,19,94637.16034
59,Low,F,Inactive,7,74809.13281
44,High,F,Active,16,66821.78906
42,High,F,Inactive,10,43101.62012
47,High,F,Active,6,83594.25
24,High,F,Active,7,24888.72949
27,High,F,Active,7,87892.42969
34,High,M,Active,8,121593
32,High,F,Active,14,140708.0781
53,High,F,Active,20,100725.1072
62,High,M,Inactive,18,28908.59
35,High,F,Active,12,32257.76
37,High,F,Active,8,14767.57031
58,High,M,Active,20,37348.82813
33,Low,F,Active,21,47164.27094
55,Low,M,Active,21,57226.57129
46,High,F,Active,8,101768.8391
37,High,F,Active,9,20615.4707
30,High,F,Active,11,158619.8301
34,High,M,Active,19,58391.9585
33,High,F,Active,17,149934.8634
31,High,M,Active,17,97324.37
21,High,F,Active,9,35886.83
31,High,F,Active,4,72039.04981
46,High,F,Active,21,40937.30835
42,High,F,Active,22,56591.97074
39,High,M,Active,11,67819.3291
37,High,M,Active,6,73087.75
24,High,F,Active,4,46844.82031
28,High,F,Active,4,27476.79004
50,High,M,Inactive,7,33124.67969
25,High,F,Active,12,95693.64844
61,Low,M,Inactive,18,125275.88
14,High,F,Active,5,55097.55078
34,High,M,Active,19,18795.1807
23,High,F,Active,5,60226.45828
42,High,F,Active,20,96134.90625
27,High,M,Active,8,97066.46973
36,High,F,Active,17,47520.91016
40,Low,F,Inactive,20,24072.18018
37,Low,M,Active,9,73906.3847
40,High,F,Active,10,30522.52875
27,High,M,Active,19,37076.58039
15,High,M,Active,1,55339.00938
27,High,F,Active,10,61176.2263
29,High,F,Active,5,41924.96973
34,High,F,Active,8,19007.24023
48,High,M,Active,4,37277.66016
11,High,F,Active,6,23791.41094
58,High,M,Active,5,24657.6401
40,Low,M,Active,22,67927.2793
43,Low,F,Active,3,85320.20117
54,High,M,Active,4,9398.519531
49,High,F,Active,18,57593.71094
31,High,F,Active,17,11308.74951
27,High,M,Active,5,24013.01948
39,High,F,Active,12,63214.46079
23,High,F,Active,9,90008.3
42,High,F,Active,7,61678.61914
21,High,F,Active,19,19816.94043
28,High,M,Active,21,25150.86914
49,High,M,Active,4,34878.6709
18,High,M,Active,3,14447.00977
16,High,F,Active,3,17257.00977
27,High,M,Inactive,18,89151
46,High,F,Active,21,25435.82031
47,High,F,Active,21,13519.24023
37,Low,F,Active,8,20975.36
38,High,F,Active,20,14370.80957
30,High,M,Active,7,90763.25063
37,Low,F,Active,9,44884.24023
23,High,M,Active,12,33882.03906
25,High,M,Active,3,12478.18018
21,Low,F,Active,17,35410.07929
46,High,F,Active,18,51868.69922
40,High,F,Active,3,10356.54981
35,High,M,Active,7,68955.42
44,High,M,Active,3,40832.27094
27,High,F,Active,21,10871.04004
25,High,M,Active,15,30697.51054
37,High,F,Active,4,37937.04932
48,High,F,Active,5,27278.82
23,High,F,Active,10,36021.15
33,Low,F,Active,20,11966.04992
59,High,F,Active,10,31552.41016
29,High,M,Active,20,22746.78906
46,High,F,Active,21,93008.42108
23,High,M,Active,3,30863.79
31,High,M,Active,16,13011.12953
41,High,F,Active,11,23491.29938
35,High,F,Active,13,51809.73828
36,Low,F,Active,11,17957.83997
31,High,M,Active,6,73994.08008
30,High,M,Active,8,37165.53906
26,High,F,Active,12,121353.538
43,High,F,Active,8,37534.80078
41,High,F,Active,1,51756.80078
45,High,M,Active,17,24770.45016
27,High,F,Active,11,12674.87988
33,High,M,Active,6,16660.15039
31,High,F,Active,17,24305.26023
48,High,F,Inactive,14,22455.53906
22,High,M,Active,12,32837.44922
26,High,F,Active,9,38477.87
36,High,M,Active,22,50268.28845
999,High,M,Active,7,25465.67041
30,High,M,Active,14,56919.64063
22,High,F,Active,3,144358.7275
18,High,F,Active,8,91880.84766
21,High,M,Active,18,12740.19
22,High,F,Active,5,92551.54053
32,High,M,Active,9,40471.17094
21,Low,M,Active,12,77562.6294
34,High,F,Active,7,13747.91
27,High,F,Active,13,123082.4209
26,High,F,Active,4,58462.53125
41,High,F,Active,8,45380.21875
41,High,F,Active,15,14207.08984
50,Low,F,Active,21,84012.91748
36,Low,M,Active,18,65989.91995
46,High,F,Inactive,20,81586.29
23,High,M,Active,8,74016.71
20,High,F,Active,4,74077.55312
29,High,F,Active,13,50575.1687
28,High,M,Active,19,5829.160004
32,High,M,Active,15,13031.33984
23,Low,F,Active,7,60451.81055
45,High,F,Active,7,24786.69977
21,High,F,Active,6,52865.94971
32,High,M,Active,19,27010.20078
29,High,F,Active,16,25121.32092
16,High,F,Active,9,26874.64063
47,Low,F,Active,1,101896.0059
69,High,M,Inactive,22,43165.41016
19,High,F,Active,4,90184.65302
25,High,M,,13,33493.49023
26,High,F,Inactive,5,21325.76093
37,Low,M,Active,20,79058.02931
14,High,F,Active,1,12832.98
32,Low,F,Inactive,4,24043.7207
33,High,F,Active,22,42666.5293
30,High,F,Active,19,40690
45,High,F,Active,6,57492.47968
21,High,F,Active,18,86150.52164
38,High,F,Active,12,26944.27087
21,Low,F,Active,5,22714.58914
34,High,F,Active,14,42426.62891
18,High,M,Active,6,77516.70093
35,High,M,Active,7,43176.42108
26,High,M,Active,5,53408.59968
43,High,F,Inactive,22,36070.3501
32,High,F,Active,10,46937.10906
37,High,F,Active,7,91361.32719
46,High,M,Active,10,55337.66016
31,High,M,Active,18,107913
40,Low,M,Active,14,32523.59946
72,High,M,Active,22,58267.0918
37,High,M,Active,6,56985.33984
31,High,F,Active,19,91065.5493
29,Low,M,Active,17,32938.29102
38,High,M,Active,12,22603.36922
22,High,F,Active,16,20963.32
55,Low,M,Active,21,34512.55859
48,High,F,Active,19,40092.79641
23,High,F,Active,19,36617.03833
37,High,F,Active,6,97341.60938
39,High,F,Active,18,51459.46875
42,Low,M,Active,9,51048.53125
35,High,F,Active,8,82844.38
33,High,F,Active,7,55634.75
24,Low,F,Active,13,89440.3681
24,High,F,Active,12,93752.48718
37,High,F,Active,8,58818.1416
63,Low,M,Active,20,33705.57111
45,High,F,Active,22,77903.16602
40,High,F,Active,18,31911.18994
57,High,M,Active,8,46580.5
38,High,F,Active,6,87216.95313
33,High,F,Active,22,36236.86841
29,High,F,Active,7,47210.69
29,High,F,Active,7,29935
31,Low,F,Active,18,64169.63
28,High,M,Active,4,19133.8896
46,High,M,Active,21,26417.00037
59,Low,M,Active,21,80439.99927
49,High,F,Active,20,54481.80859
51,High,F,Inactive,7,21299.36914
15,High,M,Active,10,13775.64027
27,High,F,Active,6,32017.86963
47,High,F,Active,18,12984.58008
34,High,F,Active,6,24692.14063
32,High,M,Active,18,32454.66016
35,High,F,Active,21,86574.71094
32,High,M,Active,3,65999.5901
58,Low,M,Active,20,33078.43091
42,High,M,Active,20,113590.168
41,High,M,Inactive,19,54505.63
20,High,F,Active,3,18835.47022
51,High,F,Active,7,16346.2207
26,High,M,Active,15,57830.5
32,High,F,Active,8,35519.17188
27,Low,F,Active,5,67396.58203
40,High,F,Active,4,71884
25,High,F,Active,7,46567.85938
25,High,F,Active,16,67457.18
46,High,M,Active,20,21648.2793
22,Low,F,Active,2,27671.73047
51,High,F,Inactive,6,22789.39063
32,High,M,Active,24,66815.39063
64,High,M,Inactive,20,65862.03857
37,Low,F,Active,8,37607.00992
63,Low,M,Inactive,21,20029.22
39,Low,M,Active,10,71272.80713
36,High,F,Active,10,73382.48
27,High,F,Active,3,23198.49969
36,High,M,Active,4,87021.85156
27,Low,M,Active,11,54858.78838
11,High,M,Active,8,31704.61078
40,High,M,Active,6,74773.15
56,Low,F,Inactive,10,27860.67
37,High,M,Active,19,102060.0498
39,High,F,Active,21,88673.40772
32,Low,F,Active,23,18194.75977
24,High,M,Active,3,60542.42969
30,High,F,Active,8,64826.71875
29,High,F,Active,20,60905.62158
11,High,F,Active,5,21543.99922
23,High,F,Active,2,41692.78828
55,Low,F,Inactive,20,39391.0293
32,High,F,Active,14,41905.72952
25,High,F,Active,14,60320
45,High,F,Active,17,152700.1719
30,High,F,Active,5,52363.18848
23,High,M,Active,10,34720.41016
38,High,M,Active,8,29411.25977
23,High,F,Inactive,7,71091.03156
40,High,M,Active,6,12922.66016
28,High,F,Active,14,22068.4502
38,High,F,Active,12,42952.20215
33,Low,F,Active,19,9561.130157
29,Low,F,Active,8,54911.41992
14,High,M,Active,11,90521.90781
29,Low,M,Active,9,60023.67969
38,Low,M,Active,10,146748.8723
22,High,F,Active,12,22675.80922
26,Low,M,Active,11,81125.92236
33,Low,F,Active,9,95468.20313
31,High,F,Active,6,69816.72656
29,High,F,Active,12,95682.57813
38,High,M,Active,5,12723.74023
45,High,F,Active,21,53692.26758
56,High,M,Active,15,72631.55078
35,High,M,Active,13,31040.92828
33,High,M,Active,4,69298.07813
12,Low,F,Active,14,79570.66883
11,High,M,Active,-1,29126.1001
12,High,F,Active,3,11366.21005
34,Low,M,Active,5,24990
39,Low,F,Inactive,14,79738.73
27,High,F,Active,2,46227.25828
26,High,F,Active,8,64959
45,High,M,Active,21,59738.4916
21,High,M,Active,7,66348.26172
41,Low,F,Active,5,57553.21133
36,High,M,Active,4,69282.21875
46,Low,F,Active,5,46407.88049
15,High,F,Active,6,87688.47244
26,High,M,Active,4,77360.03
29,High,M,Active,6,19117
22,High,M,Active,4,54557.89063
21,High,F,Active,9,85114.81
46,High,M,Active,20,23060.56055
27,High,F,Active,3,87737.53125
36,High,M,Active,6,32291.36829
65,Low,M,Inactive,22,38306.21875
22,Low,M,Active,11,56768.12146
18,High,M,Active,7,40762.23
29,High,M,Active,13,32256.64008
39,High,F,Active,9,119011.04
39,High,F,Active,9,31480.67918
29,High,F,Active,1,63400.92999
33,High,F,Active,12,20318.82031
66,High,M,Active,6,124829.3635
24,High,F,Active,13,69524.41992
21,High,F,Active,7,16321.65992
55,Low,F,Active,10,46470.24841
58,High,F,Active,4,86124.25781
50,Low,F,Active,10,65919.14639
48,High,F,Active,5,66835.74
13,High,M,Active,9,7713.650146
39,High,F,Active,10,75795.51953
32,High,M,Active,22,73386.91063
25,High,M,Active,5,65534.38867
34,High,M,Active,16,28911.06055
45,Low,M,Active,9,112720.2016
21,High,F,Active,6,52571.29102
76,Low,F,Inactive,21,20086.49023
12,High,M,Active,4,66362.69
52,Low,M,Active,18,30432.58984
41,High,F,Active,11,23342.3
49,High,F,Active,20,49517.53905
26,Low,F,Active,5,23776.10938
30,High,F,Active,10,91583.03906
33,High,M,Active,10,54277.46
32,High,F,Inactive,8,18097.11008
38,Low,F,Inactive,7,33740.91992
26,Low,M,Active,10,97384.2168
15,High,F,Active,3,108664.2734
31,Low,F,Active,11,90062.27832
52,High,M,Active,21,46300.55859
22,High,F,Active,2,62532.73193
29,High,F,Active,8,50338.57056
42,Low,M,Active,6,10231.02026
31,Low,M,Active,10,25463.3493
32,High,M,Active,11,87921.76312
36,High,F,Active,2,42065.02881
26,High,F,Active,20,77137.69
36,High,F,Active,18,26792.75961
45,High,F,Active,5,88625.53125
28,High,M,Active,17,42743.58887
31,High,M,Active,7,11471.33008
46,High,M,Active,21,15479.22022
40,High,M,Active,11,23828.25
35,High,F,Active,5,95661.42969
34,Low,F,Active,7,66331.08984
37,High,M,Active,1,22088.44995
26,High,F,Active,8,115973.5535
36,High,F,Active,1,154309.5909
21,High,F,Active,1,26350.98923
41,High,M,Active,21,95465.91031
25,Low,M,Active,18,70206.07153
42,High,M,Active,23,69701.89282
39,High,M,Active,15,22260.14014
31,Low,M,Active,14,28937.73055
27,High,M,Active,10,9011.27
11,High,F,Active,4,45700.18945
36,High,F,Active,20,36800.83
32,High,F,Active,8,21484.73047
39,High,F,Active,5,58465.93142
68,Low,M,Active,20,61644.30078
44,High,F,Active,17,71747.74902
41,Low,M,Active,20,21985.16922
24,High,F,Active,13,52170.48877
20,High,M,Active,5,13809.94086
27,High,F,Active,7,86690.87012
55,High,F,Active,20,73964.75879
47,High,M,Active,5,70632.64063
27,High,M,Active,4,28046.68018
33,High,F,Active,14,150002.7109
50,High,F,Active,19,14220.09961
36,High,M,Active,9,104574
62,High,F,Active,22,89415.57
42,High,F,Active,3,31790.14047
67,High,M,Active,20,49297.03125
29,High,F,Active,6,27200.44043
53,Low,M,Active,21,81582.27344
54,High,F,Inactive,20,55441.6
24,High,F,Active,16,94169.35156
53,High,M,Active,20,59494
69,Low,M,Active,20,94804.11719
33,Low,F,Active,24,40863
36,High,M,Active,11,63988.54395
23,High,M,Active,7,65291.93066
31,High,F,Inactive,22,22533
26,High,M,Active,1,32723.06961
22,High,F,Active,8,73298.72984
38,Low,F,Active,4,44890.3889
32,High,F,Active,12,20133.69971
15,High,M,Active,13,53918.28125
21,High,M,Active,10,35580.31934
45,High,F,Active,17,77458.16016
38,High,M,Active,5,17132.98
17,Low,F,Active,3,82999.05078
52,Low,F,Active,21,69894.92871
27,High,F,Active,18,77571.23047
59,High,F,Active,16,62695.87964
20,High,F,Active,6,27591.13965
33,High,F,Active,11,24997.9502
25,High,F,Active,5,25682.17008
37,High,M,Active,9,72507.21384
53,High,F,Active,8,63656.40281
55,High,F,Active,20,46387.37891
38,High,M,Active,15,73817.08984
41,High,F,Active,20,54975.51953
48,High,M,Active,4,58710.98828
45,Low,M,Inactive,9,66171.05953
33,High,F,Active,18,16497.74023
22,High,M,Active,4,17379.71
31,High,M,Active,12,74199.57016
35,Low,M,Active,11,49165.7793
61,High,F,Inactive,12,86047.24
26,High,M,Active,5,50180.97965
35,Low,M,Active,19,34790.73047
33,Low,F,Active,17,100933.94
27,High,F,Active,21,74840.08838
36,Low,F,Active,17,36346.5708
34,High,F,Active,17,40920.77887
61,High,M,Inactive,20,93086.96289
35,High,F,Active,11,33666.76
39,High,F,Active,22,34413.44141
50,High,F,Active,20,50446.06047
27,High,F,Active,19,47413.70898
26,High,F,Active,5,35087.41992
34,High,M,Active,18,87098.7
42,Low,M,Inactive,10,47257.69922
23,High,M,Active,10,33428.57
57,High,M,Active,19,76473.12
22,High,M,Active,7,67410.41122
44,High,M,Inactive,11,35963.89
40,Low,F,Active,21,37821.89063
27,High,F,Active,9,45027.72119
59,High,F,Active,7,36687.75
47,High,F,Active,16,37623.87036
37,High,M,Active,11,14012.27
45,High,M,Active,3,50292.73828
19,High,F,Active,10,8993.25
49,High,F,Active,22,94579.32031
35,High,F,Inactive,8,70229.29
24,High,F,Active,3,34186.9707
46,High,F,Active,21,87539.7
31,High,M,Active,19,38430.05
22,High,M,Active,9,30229.79956
25,High,F,Active,5,50262
30,High,M,Active,22,53145.38
36,High,F,Active,18,119571.9924
16,High,F,Active,8,21509.6001
22,High,F,Active,19,19826.85051
42,Low,M,Active,4,26759.93
33,High,F,Active,15,140493.49
26,Low,F,Active,18,25310.61077
53,High,M,Inactive,20,93751.55
35,High,F,Inactive,8,30422.07031
35,High,F,Active,14,20832.5199
29,High,F,Active,6,49593.72852
38,High,F,Active,8,63766.26892
25,High,F,Active,4,78019.02344
32,High,F,Active,7,87078.47803
31,High,F,Active,5,13637.28003
28,High,F,Active,6,22351.55
31,High,F,Active,13,19814.78906
48,High,F,Active,10,24102.57
73,Low,M,Active,23,70283.4909
29,Low,F,Active,8,66236.60156
49,High,F,Active,7,33853.73047
68,Low,M,Inactive,20,32215.62109
33,High,F,Active,18,21806.12
46,High,F,Active,16,37125.51
35,High,M,Active,4,16425.60986
33,High,M,Active,11,55582.33887
76,Low,M,Inactive,22,63592.57813
69,High,M,Active,17,83153.26172
34,High,M,Active,7,26306.4707
25,High,F,Active,3,40489.77063
22,Low,M,Active,9,91125.75781
32,High,M,Active,7,45456.41
42,High,F,Active,1,18248.4707
41,Low,M,Active,2,65645.81812
53,High,M,Active,20,27629.7196
47,High,M,Active,20,41773.12109
46,High,M,Active,20,31889.77002
25,High,F,Active,8,41469.21938
47,Low,M,Active,11,41236.46875
59,High,M,Active,8,51502.98828
40,Low,M,Active,6,76392.80054
34,High,F,Active,9,27751.37012
45,High,F,Active,21,22408.13992
32,High,M,Active,15,32582.55047
15,High,F,Active,2,68699.17
21,High,M,Active,15,8403.830078
45,Low,F,Active,20,41363.2086
53,Low,M,Active,20,98469
38,High,F,Active,11,20205.90953
38,High,M,Active,12,153208.7422
37,High,M,Active,20,49638.71045
21,High,F,Active,1,45031.09
53,High,M,Active,22,134850.0938
16,High,F,Active,1,40022.61
46,High,M,Active,2,92912.14844
38,High,M,Active,,69301.31188
12,High,F,Active,1,9368.440039
55,Low,F,Active,9,101559.0703
46,High,M,Active,20,11628.94995
46,High,F,Inactive,9,15841.61
22,Low,F,Active,8,29948.19043
39,High,F,Active,15,35970.03906
23,High,F,Active,10,40633.78906
27,Low,M,Active,10,22306
30,High,F,Active,9,22388.51947
45,High,F,Active,7,46630.34082
19,High,M,Active,4,11977.6897
13,High,M,Active,7,31092.23047
67,Low,M,Inactive,12,17377.02026
37,Low,M,Active,4,52193.44858
39,Low,F,Active,12,56293.31885
29,High,F,Active,5,75756.03
46,High,F,Active,6,90286.55078
25,High,M,Active,20,56638.37938
45,High,F,Active,11,14988.12012
43,Low,M,Active,7,62005.31079
46,High,M,Active,21,114159.17
25,High,M,Active,4,12748.71973
39,High,M,Inactive,19,16564.41016
13,High,M,Active,7,40344.93875
30,High,F,Active,3,34103.53125
