customer_id,Age,Occupation,Location,Status,Income,Car Segment,Car_Type,Flag_Customer_NPL
1100008492,24,Salary,Central,Single,18408,Pickup,New Car,0
1100008493,28,Salary,South,Single,15532,Eco Car,New Car,0
1100008494,30,Salary,Central,Single,54925,Eco Car,Used Car,0
1100008495,28,Self Employee,North,Single,18057,Luxury,New Car,1
1100008496,19,Salary,North-east,Single,14862,Pickup,New Car,0
1100008497,17,Farmer,North-east,Married,14890,Pickup,Used Car,0
1100008498,32,Self Employee,Central,Single,35577,Eco Car,New Car,0
1100008499,26,Salary,North-east,Single,13526,Eco Car,Used Car,0
1100008500,26,Farmer,Central,Single,10749,SUV,Used Car,0
1100008501,28,Farmer,South,Single,12946,Eco Car,Used Car,0
1100008502,33,Salary,Central,Single,27674,Luxury,Used Car,0
1100008503,27,Salary,North-east,Single,12981,SUV,Used Car,1
1100008504,46,Farmer,North-east,Single,86402,Pickup,New Car,0
1100008505,38,Farmer,Central,Married,71043,SUV,Used Car,0
1100008506,36,Farmer,Central,Single,74810,Pickup,Used Car,0
1100008507,25,Self Employee,Central,Single,12228,Eco Car,Used Car,0
1100008508,21,Salary,North-east,Single,11685,Pickup,Used Car,0
1100008509,32,Self Employee,Central,Single,48269,SUV,Used Car,0
1100008510,31,Salary,Central,Single,33467,Eco Car,Used Car,0
1100008511,27,Salary,North,Married,15184,Eco Car,Used Car,0
1100008512,40,Farmer,South,Married,82160,Pickup,Used Car,0
1100008513,37,Farmer,Central,Single,61297,Eco Car,New Car,0
1100008514,44,Salary,North-east,Single,118001,Eco Car,New Car,0
1100008515,24,Salary,North-east,Single,17678,Luxury,Used Car,1
1100008516,29,Self Employee,Central,Married,18089,Eco Car,Used Car,0
1100008517,29,Salary,North-east,Married,15199,Eco Car,New Car,0
1100008518,35,Farmer,North-east,Single,63608,Eco Car,Used Car,0
1100008519,44,Salary,Central,Married,114804,SUV,Used Car,0
1100008520,36,Farmer,Central,Married,42603,Pickup,New Car,0
1100008521,27,Farmer,South,Single,18209,Eco Car,Used Car,0
1100008522,39,Salary,Central,Single,58899,Pickup,New Car,0
1100008523,36,Salary,Central,Single,56792,Eco Car,New Car,0
1100008524,29,Salary,North,Single,14659,Pickup,Used Car,0
1100008525,32,Farmer,Central,Married,58198,Eco Car,New Car,0
1100008526,35,Farmer,North-east,Single,36309,Eco Car,New Car,0
1100008527,42,Farmer,Central,Married,66777,Eco Car,New Car,0
1100008528,22,Salary,Central,Married,19684,SUV,Used Car,0
1100008529,34,Salary,North-east,Single,30929,SUV,Used Car,1
1100008530,24,Farmer,North-east,Single,19390,Eco Car,New Car,0
1100008531,30,Farmer,North-east,Married,50383,Pickup,Used Car,0
1100008532,26,Farmer,North-east,Single,16389,Eco Car,New Car,0
1100008533,28,Salary,North-east,Married,16278,SUV,Used Car,1
1100008534,16,Farmer,North-east,Married,15135,Luxury,New Car,0
1100008535,27,Salary,North-east,Single,19674,Luxury,New Car,0
1100008536,20,Farmer,North,Single,15086,SUV,New Car,1
1100008537,45,Farmer,North-east,Single,74210,Pickup,Used Car,0
1100008538,22,Salary,North,Single,11324,Eco Car,New Car,0
1100008539,26,Self Employee,South,Married,15809,Eco Car,New Car,0
1100008540,30,Farmer,North-east,Single,50189,Pickup,New Car,0
1100008541,28,Farmer,South,Single,10491,Eco Car,Used Car,0
1100008542,47,Self Employee,North-east,Married,66944,Eco Car,Used Car,0
1100008543,21,Self Employee,North-east,Single,17231,Eco Car,New Car,0
1100008544,33,Self Employee,Central,Single,58533,SUV,Used Car,0
1100008545,28,Self Employee,Central,Married,10744,Eco Car,Used Car,0
1100008546,22,Salary,North-east,Single,13105,Pickup,Used Car,0
1100008547,34,Farmer,North-east,Married,41196,SUV,New Car,1
1100008548,27,Salary,South,Single,16238,Pickup,New Car,0
1100008549,21,Self Employee,Central,Single,10949,Eco Car,Used Car,0
1100008550,27,Farmer,Central,Single,11888,Eco Car,Used Car,0
1100008551,27,Farmer,North-east,Married,11406,SUV,Used Car,1
1100008552,37,Farmer,Central,Married,68092,Pickup,New Car,0
1100008553,31,Self Employee,North-east,Single,26531,Luxury,New Car,1
1100008554,28,Farmer,Central,Single,10441,SUV,Used Car,0
1100008555,28,Farmer,North-east,Single,12080,Eco Car,Used Car,0
1100008556,48,Self Employee,Central,Single,91828,Luxury,New Car,0
1100008557,33,Farmer,North-east,Married,26040,Pickup,New Car,0
1100008558,18,Salary,Central,Single,15592,Eco Car,Used Car,0
1100008559,27,Self Employee,South,Single,17665,Pickup,Used Car,0
1100008560,29,Salary,North-east,Single,16127,Eco Car,New Car,0
1100008561,27,Salary,Central,Married,12099,SUV,New Car,0
1100008562,27,Self Employee,Central,Single,13896,Luxury,New Car,0
1100008563,19,Farmer,North-east,Single,14012,Eco Car,New Car,0
1100008564,35,Farmer,North-east,Single,53219,SUV,Used Car,0
1100008565,27,Self Employee,North,Single,18360,SUV,Used Car,1
1100008566,18,Salary,Central,Single,14563,SUV,New Car,0
1100008567,30,Farmer,North,Married,48933,Pickup,Used Car,0
1100008568,16,Salary,South,Single,14907,Pickup,Used Car,0
1100008569,33,Salary,North,Single,47911,Eco Car,New Car,0
1100008570,22,Salary,North,Married,19012,Eco Car,Used Car,0
1100008571,20,Farmer,North-east,Single,14335,Eco Car,Used Car,0
1100008572,30,Salary,Central,Married,49781,SUV,Used Car,0
1100008573,26,Salary,Central,Married,14619,SUV,Used Car,0
1100008574,32,Salary,North-east,Single,67109,Eco Car,New Car,0
1100008575,31,Self Employee,South,Married,44526,SUV,Used Car,0
1100008576,28,Salary,North-east,Married,19185,Pickup,New Car,0
1100008577,39,Self Employee,Central,Single,48306,Luxury,New Car,0
1100008578,31,Salary,North,Single,31010,Eco Car,New Car,0
1100008579,40,Salary,North-east,Single,124697,Eco Car,New Car,0
1100008580,28,Farmer,North-east,Single,16498,Pickup,New Car,0
1100008581,30,Salary,North-east,Married,48039,Eco Car,Used Car,0
1100008582,41,Salary,Central,Married,114691,Pickup,New Car,0
1100008583,50,Farmer,North,Single,126682,SUV,Used Car,0
1100008584,31,Self Employee,Central,Married,62168,SUV,Used Car,0
1100008585,23,Self Employee,Central,Single,15314,Eco Car,New Car,0
1100008586,25,Farmer,Central,Single,19161,Eco Car,Used Car,0
1100008587,22,Self Employee,North,Married,13359,Pickup,Used Car,0
1100008588,22,Farmer,South,Single,13605,Luxury,Used Car,0
1100008589,47,Self Employee,North-east,Single,54463,SUV,New Car,0
1100008590,46,Salary,North,Single,94940,Eco Car,New Car,0
1100008591,19,Farmer,Central,Single,14643,Luxury,Used Car,1
1100008592,20,Self Employee,Central,Single,15042,Eco Car,New Car,0
1100008593,17,Salary,North-east,Single,14258,Eco Car,New Car,0
1100008594,21,Farmer,North-east,Married,13193,Eco Car,Used Car,0
1100008595,29,Salary,North-east,Single,10862,Eco Car,New Car,0
1100008596,28,Farmer,Central,Married,18952,Eco Car,Used Car,0
1100008597,31,Salary,North-east,Single,47700,Pickup,Used Car,0
1100008598,24,Salary,North,Married,17602,Eco Car,Used Car,0
1100008599,34,Salary,South,Married,40674,Eco Car,New Car,0
1100008600,34,Self Employee,South,Married,42469,Pickup,Used Car,0
1100008601,18,Farmer,North-east,Married,15047,Eco Car,New Car,0
1100008602,32,Salary,Central,Married,73659,Pickup,Used Car,0
1100008603,26,Salary,North-east,Single,17214,Eco Car,New Car,0
1100008604,39,Salary,North-east,Single,37822,Luxury,Used Car,0
1100008605,23,Self Employee,North-east,Single,11819,Pickup,New Car,0
1100008606,26,Self Employee,North-east,Single,11530,Eco Car,Used Car,0
1100008607,23,Farmer,Central,Married,10821,Luxury,New Car,1
1100008608,20,Self Employee,North-east,Single,15681,Eco Car,New Car,0
1100008609,21,Farmer,North,Single,14129,SUV,Used Car,1
1100008610,22,Salary,North,Single,17313,Eco Car,New Car,0
1100008611,32,Salary,South,Single,60078,Eco Car,Used Car,0
1100008612,26,Salary,North-east,Married,13040,Eco Car,Used Car,0
1100008613,22,Farmer,North-east,Single,11637,Eco Car,Used Car,0
1100008614,29,Self Employee,North-east,Single,18711,Pickup,Used Car,0
1100008615,34,Salary,North,Single,67274,Pickup,Used Car,0
1100008616,30,Salary,North-east,Single,50956,Eco Car,New Car,0
1100008617,19,Self Employee,Central,Single,15758,Pickup,New Car,0
1100008618,39,Farmer,South,Single,34854,Pickup,Used Car,0
1100008619,34,Self Employee,Central,Single,33459,Pickup,Used Car,0
1100008620,24,Farmer,Central,Single,14101,Eco Car,New Car,0
1100008621,33,Salary,Central,Married,64974,SUV,Used Car,0
1100008622,29,Farmer,Central,Single,17730,Pickup,Used Car,0
1100008623,30,Self Employee,North-east,Married,53085,SUV,Used Car,0
1100008624,32,Salary,North-east,Single,74537,Pickup,New Car,0
1100008625,32,Salary,Central,Married,71194,Eco Car,New Car,0
1100008626,22,Salary,Central,Single,19845,Pickup,New Car,0
1100008627,21,Self Employee,North-east,Single,13786,Pickup,Used Car,0
1100008628,33,Salary,Central,Single,37977,Eco Car,New Car,0
1100008629,35,Salary,North,Single,32092,Eco Car,New Car,0
1100008630,19,Farmer,Central,Single,15953,SUV,New Car,0
1100008631,32,Farmer,North-east,Single,68167,SUV,New Car,1
1100008632,21,Farmer,Central,Married,14214,Eco Car,Used Car,0
1100008633,24,Salary,North-east,Single,12375,Eco Car,New Car,0
1100008634,21,Salary,North,Single,10924,Eco Car,Used Car,0
1100008635,19,Self Employee,North-east,Married,15113,Eco Car,New Car,0
1100008636,35,Salary,North,Single,57859,Pickup,New Car,0
1100008637,33,Self Employee,North-east,Married,40085,SUV,Used Car,0
1100008638,54,Farmer,Central,Single,123552,Eco Car,New Car,0
1100008639,28,Farmer,North-east,Married,11892,SUV,Used Car,1
1100008640,36,Farmer,South,Married,42864,Pickup,Used Car,0
1100008641,21,Self Employee,Central,Single,10861,Eco Car,Used Car,0
1100008642,21,Self Employee,Central,Single,14255,SUV,Used Car,0
1100008643,34,Salary,North,Single,72738,Eco Car,Used Car,0
1100008644,34,Farmer,North,Single,29665,Eco Car,Used Car,0
1100008645,33,Salary,North-east,Single,61928,Luxury,Used Car,0
1100008646,22,Salary,North-east,Single,14142,SUV,New Car,0
1100008647,19,Self Employee,North,Single,15333,Eco Car,Used Car,0
1100008648,22,Self Employee,North-east,Single,19856,Pickup,New Car,0
1100008649,38,Salary,North,Married,28377,Pickup,Used Car,0
1100008650,29,Farmer,North-east,Married,17857,Pickup,New Car,0
1100008651,26,Salary,Central,Single,18177,Eco Car,Used Car,0
1100008652,21,Self Employee,North-east,Single,12572,SUV,New Car,1
1100008653,36,Salary,Central,Single,41277,Luxury,Used Car,1
1100008654,24,Self Employee,South,Single,18266,Eco Car,New Car,0
1100008655,37,Salary,North-east,Single,34710,Luxury,Used Car,0
1100008656,22,Self Employee,Central,Married,19967,Luxury,New Car,0
1100008657,37,Salary,North,Single,63577,Eco Car,Used Car,0
1100008658,44,Self Employee,South,Single,143320,Eco Car,Used Car,0
1100008659,34,Farmer,North-east,Single,68025,Eco Car,New Car,0
1100008660,28,Farmer,North-east,Single,15897,Eco Car,Used Car,0
1100008661,38,Farmer,North,Married,40142,Eco Car,New Car,0
1100008662,25,Farmer,Central,Married,11294,Eco Car,New Car,0
1100008663,30,Self Employee,North-east,Married,50569,Eco Car,Used Car,0
1100008664,38,Salary,North-east,Single,52694,Luxury,New Car,0
1100008665,23,Farmer,North-east,Married,16164,SUV,New Car,0
1100008666,25,Salary,North,Single,19983,Luxury,Used Car,1
1100008667,39,Farmer,North,Married,60585,Pickup,New Car,0
1100008668,17,Salary,South,Single,14065,Pickup,New Car,0
1100008669,29,Self Employee,Central,Single,14803,Eco Car,Used Car,0
1100008670,32,Self Employee,Central,Single,44451,Eco Car,Used Car,0
1100008671,22,Self Employee,North-east,Single,19426,SUV,Used Car,1
1100008672,20,Salary,North,Single,15649,Eco Car,Used Car,0
1100008673,33,Salary,North,Single,55830,Luxury,Used Car,0
1100008674,32,Salary,North-east,Married,40365,Eco Car,Used Car,0
1100008675,33,Salary,Central,Married,44166,Eco Car,New Car,0
1100008676,20,Salary,South,Married,15234,Eco Car,Used Car,0
1100008677,25,Self Employee,Central,Single,18553,Pickup,New Car,0
1100008678,14,Farmer,North-east,Married,14547,SUV,Used Car,0
1100008679,25,Self Employee,Central,Married,10450,SUV,New Car,1
1100008680,25,Self Employee,Central,Single,16129,Eco Car,Used Car,0
1100008681,25,Self Employee,North-east,Single,16661,Eco Car,New Car,0
1100008682,31,Self Employee,North,Single,37292,SUV,New Car,1
1100008683,30,Farmer,North-east,Married,48058,Eco Car,Used Car,0
1100008684,25,Farmer,Central,Single,19222,Eco Car,Used Car,0
1100008685,36,Salary,North-east,Married,60190,Eco Car,Used Car,0
1100008686,17,Farmer,Central,Single,14123,Eco Car,Used Car,0
1100008687,26,Salary,South,Single,18369,Pickup,Used Car,0
1100008688,29,Salary,South,Single,10173,Pickup,Used Car,0
1100008689,17,Salary,North,Single,14227,Eco Car,Used Car,0
1100008690,32,Self Employee,Central,Married,50184,Pickup,New Car,0
1100008691,27,Farmer,Central,Single,19481,Eco Car,Used Car,0
1100008692,51,Farmer,Central,Single,103897,Eco Car,New Car,0
1100008693,33,Salary,North,Single,26349,SUV,Used Car,1
1100008694,27,Salary,South,Married,11738,SUV,Used Car,0
1100008695,37,Farmer,North,Married,33402,Pickup,New Car,0
1100008696,37,Salary,Central,Single,47215,Eco Car,Used Car,0
1100008697,26,Salary,North,Married,19741,SUV,New Car,1
1100008698,28,Salary,North-east,Married,17518,Pickup,New Car,0
1100008699,27,Farmer,North-east,Single,13794,Luxury,New Car,0
1100008700,39,Farmer,Central,Single,61901,SUV,Used Car,0
1100008701,42,Farmer,Central,Married,59017,Pickup,New Car,0
1100008702,30,Salary,Central,Married,47024,Eco Car,Used Car,0
1100008703,23,Farmer,Central,Single,18246,SUV,New Car,0
1100008704,33,Self Employee,North-east,Single,48627,Eco Car,Used Car,0
1100008705,24,Salary,Central,Single,16529,Pickup,New Car,0
1100008706,27,Farmer,Central,Married,17057,Pickup,Used Car,0
1100008707,21,Salary,South,Single,16027,Pickup,Used Car,0
1100008708,20,Farmer,Central,Single,14946,Luxury,Used Car,0
1100008709,17,Salary,North-east,Single,14371,Eco Car,Used Car,0
1100008710,31,Self Employee,North,Married,70761,SUV,Used Car,0
1100008711,35,Salary,North-east,Single,51416,Eco Car,Used Car,0
1100008712,24,Self Employee,North-east,Married,12117,Pickup,Used Car,0
1100008713,31,Salary,North,Single,70687,Eco Car,New Car,0
1100008714,32,Farmer,North,Single,66180,Eco Car,Used Car,0
1100008715,31,Salary,Central,Single,36771,Luxury,Used Car,1
1100008716,28,Self Employee,North-east,Single,11668,Pickup,Used Car,0
1100008717,47,Farmer,Central,Single,58559,SUV,Used Car,0
1100008718,22,Farmer,Central,Single,19410,SUV,Used Car,0
1100008719,25,Farmer,Central,Single,19106,Eco Car,Used Car,0
1100008720,35,Farmer,North,Single,32384,SUV,Used Car,1
1100008721,35,Farmer,South,Married,66415,SUV,New Car,0
1100008722,32,Salary,Central,Single,42859,Eco Car,New Car,0
1100008723,25,Salary,Central,Single,14597,Pickup,Used Car,0
1100008724,34,Salary,South,Single,29264,SUV,Used Car,0
1100008725,30,Salary,North,Single,51092,Eco Car,New Car,0
1100008726,24,Farmer,Central,Single,12763,Pickup,New Car,0
1100008727,20,Farmer,Central,Married,14757,Pickup,Used Car,0
1100008728,32,Farmer,North-east,Single,40691,Pickup,Used Car,0
1100008729,26,Farmer,Central,Single,14236,Pickup,Used Car,0
1100008730,36,Farmer,North-east,Single,34743,Pickup,Used Car,0
1100008731,21,Salary,North,Single,12419,Pickup,Used Car,0
1100008732,23,Salary,Central,Married,19459,Eco Car,New Car,0
1100008733,35,Farmer,South,Single,71710,Eco Car,Used Car,0
1100008734,26,Salary,South,Single,11404,SUV,New Car,1
1100008735,28,Salary,North,Married,10807,Eco Car,Used Car,0
1100008736,41,Farmer,North-east,Single,60379,Luxury,Used Car,0
1100008737,33,Farmer,North-east,Single,53694,Eco Car,New Car,0
1100008738,27,Salary,North,Single,16181,Luxury,Used Car,1
1100008739,20,Self Employee,North-east,Married,14125,Eco Car,Used Car,0
1100008740,27,Farmer,Central,Married,14114,SUV,New Car,0
1100008741,41,Farmer,Central,Single,80117,Eco Car,Used Car,0
1100008742,31,Farmer,North-east,Single,40791,Pickup,Used Car,0
1100008743,27,Salary,Central,Married,16606,Pickup,New Car,0
1100008744,30,Salary,North,Married,53560,Pickup,Used Car,0
1100008745,25,Salary,North,Single,12090,Pickup,New Car,0
1100008746,42,Self Employee,North-east,Single,130761,Eco Car,New Car,0
1100008747,27,Self Employee,South,Single,11973,Eco Car,New Car,0
1100008748,20,Farmer,North-east,Single,15346,Eco Car,Used Car,0
1100008749,26,Self Employee,North,Single,12542,Pickup,New Car,0
1100008750,39,Salary,Central,Single,52868,Eco Car,New Car,0
1100008751,16,Self Employee,North-east,Single,14807,Eco Car,New Car,0
1100008752,21,Farmer,North-east,Married,18433,Pickup,Used Car,0
1100008753,33,Self Employee,North-east,Single,65374,Eco Car,New Car,0
1100008754,36,Salary,North-east,Single,27772,Pickup,New Car,0
1100008755,42,Farmer,Central,Single,142649,Eco Car,Used Car,0
1100008756,32,Farmer,Central,Single,35802,SUV,Used Car,0
1100008757,29,Salary,Central,Single,10692,Luxury,New Car,0
1100008758,17,Farmer,Central,Married,14151,Eco Car,Used Car,0
1100008759,19,Salary,South,Married,14061,Pickup,Used Car,0
1100008760,30,Farmer,North,Single,51639,Pickup,New Car,0
1100008761,23,Farmer,Central,Married,14235,Pickup,Used Car,0
1100008762,25,Salary,Central,Married,19673,Pickup,Used Car,0
1100008763,17,Salary,South,Married,15479,Eco Car,New Car,0
1100008764,22,Self Employee,South,Single,17903,Pickup,New Car,0
1100008765,54,Salary,North-east,Married,136575,Eco Car,New Car,0
1100008766,36,Farmer,North-east,Single,40164,Pickup,Used Car,0
1100008767,26,Farmer,North,Single,18262,Eco Car,New Car,0
1100008768,22,Salary,South,Single,17796,Pickup,Used Car,0
1100008769,27,Farmer,Central,Single,12554,SUV,Used Car,1
1100008770,35,Farmer,North,Single,34786,Pickup,New Car,0
1100008771,31,Farmer,North-east,Single,51785,Eco Car,Used Car,0
1100008772,32,Farmer,North,Single,41900,Eco Car,New Car,0
1100008773,30,Salary,South,Single,51864,Eco Car,Used Car,0
1100008774,37,Farmer,Central,Single,48725,Eco Car,Used Car,0
1100008775,21,Salary,Central,Single,16983,SUV,New Car,0
1100008776,25,Self Employee,North-east,Married,10591,Pickup,New Car,0
1100008777,28,Self Employee,Central,Single,14623,Luxury,Used Car,1
1100008778,27,Salary,Central,Single,17752,Eco Car,Used Car,0
1100008779,19,Salary,North-east,Married,14747,Pickup,Used Car,0
1100008780,29,Farmer,North-east,Single,10673,Eco Car,Used Car,0
1100008781,35,Farmer,North-east,Single,64764,Pickup,Used Car,0
1100008782,41,Farmer,North,Married,88036,Pickup,Used Car,0
